Time	Gag	Pol	Nef	Env	Vpr	Vpu	Vif	Rev	Tat
3981.61279495901	4309	208	148	80	666	44	54	0	0
3985.21281089577	4309	208	148	80	666	44	54	0	0
3988.81281669007	4309	208	148	80	666	44	54	0	0
3992.41281589123	4309	208	148	80	666	44	54	0	0
3996.01279941651	4307	208	148	80	666	44	54	0	0
3999.61281390863	4307	208	148	80	666	44	54	0	0
4003.21282064431	4307	208	148	80	666	44	54	0	0
4006.81283560017	4307	208	148	80	666	44	54	0	0
4010.41284903826	4306	208	148	80	666	44	54	0	0
4014.01284961581	4306	208	148	80	666	44	54	0	0
4017.6128852075	4306	208	148	80	666	44	54	0	0
4021.21290339289	4306	208	148	80	666	44	54	0	0
4024.81293115745	4305	207	148	80	666	44	54	0	0
4028.41293669621	4305	207	148	80	666	44	54	0	0
4032.01293041031	4304	207	148	80	666	44	54	0	0
4035.61293858482	4304	207	148	80	666	44	54	0	0
4039.21293930561	4304	207	148	80	666	44	54	0	0
4042.81294606528	4303	207	148	80	666	44	54	0	0
4046.41294500623	4303	207	148	80	666	44	54	0	0
4050.01295028908	4301	207	148	80	666	44	54	0	0
4053.61296663774	4301	207	148	80	666	44	54	0	0
4057.21295600455	4301	207	148	80	666	44	54	0	0
4060.81299009179	4300	207	148	80	666	44	54	0	0
4064.41298490342	4300	207	148	80	666	44	54	0	0
4068.01302613183	4300	207	148	80	666	44	54	0	0
4071.61303490999	4300	207	148	80	666	44	54	0	0
4075.21304000625	4300	207	148	80	666	44	54	0	0
4078.81302708927	4300	207	148	80	666	44	54	0	0
4082.41305367782	4299	207	148	80	666	44	54	0	0
4086.01307500344	4298	207	148	80	666	44	54	0	0
4089.61306325124	4298	207	148	80	666	44	54	0	0
4093.21308715807	4296	207	148	80	666	44	54	0	0
4096.81309774488	4296	207	148	80	666	44	54	0	0
4100.41310480857	4296	207	148	80	666	44	54	0	0
4104.01310589823	4296	207	148	80	665	44	54	0	0
4107.61311081342	4295	207	148	80	665	44	54	0	0
4111.21311170067	4295	207	148	80	665	44	54	0	0
4114.8131091511	4294	207	148	80	665	44	54	0	0
4118.41311638257	4294	207	148	80	665	44	54	0	0
4122.01312383754	4294	207	148	80	665	44	53	0	0
4125.61315267237	4293	207	148	80	665	44	53	0	0
4129.21314347965	4293	207	148	80	665	44	53	0	0
4132.81315464663	4292	207	148	80	665	44	53	0	0
4136.41317559747	4291	207	148	80	665	44	53	0	0
4140.01318615004	4290	207	148	80	665	44	53	0	0
4143.61317897658	4290	207	148	80	664	44	53	0	0
4147.21320059206	4290	207	148	80	664	44	53	0	0
4150.81322018676	4290	207	148	80	664	44	53	0	0
4154.41323165722	4289	207	148	80	664	44	53	0	0
4158.01322970774	4289	207	148	80	664	44	53	0	0
4161.61323334988	4288	207	148	80	664	44	53	0	0
4165.21324620108	4288	207	148	80	664	44	53	0	0
4168.81325407689	4288	207	148	80	664	44	52	0	0
4172.4132641757	4286	207	148	80	664	44	52	0	0
4176.01326746156	4286	207	148	80	664	44	52	0	0
4179.61328719492	4286	207	148	80	664	44	52	0	0
4183.21331734361	4286	207	148	80	664	44	52	0	0
4186.8133415713	4286	207	148	80	664	44	51	0	0
4190.41334634815	4286	207	148	80	664	44	51	0	0
4194.01335540842	4286	207	148	80	664	44	51	0	0
4197.61337553269	4285	207	148	80	664	44	51	0	0
4201.21338885679	4284	207	148	80	663	44	51	0	0
4204.81339592263	4283	207	148	80	663	44	51	0	0
4208.41339183191	4283	207	148	80	663	44	51	0	0
4212.01339314005	4282	206	148	80	663	44	51	0	0
4215.61337611701	4282	206	148	80	663	44	51	0	0
4219.2134202508	4282	206	148	80	663	44	51	0	0
4222.81343076548	4281	206	148	80	663	44	51	0	0
4226.41342440108	4281	206	148	80	663	44	51	0	0
4230.01343975235	4281	206	148	80	663	44	51	0	0
4233.61344097083	4280	206	148	80	663	44	51	0	0
4237.21343781796	4279	206	148	80	663	44	51	0	0
4240.81346329575	4278	206	148	80	663	44	51	0	0
4244.41346381262	4277	206	148	80	663	44	51	0	0
4248.01347504986	4277	206	148	80	663	44	51	0	0
4251.61348202891	4275	206	148	80	663	44	51	0	0
4255.21348551254	4275	206	148	80	663	44	51	0	0
4258.81350494673	4275	206	148	80	663	44	51	0	0
4262.41351389118	4275	205	148	80	663	44	51	0	0
4266.01350826243	4273	205	148	80	663	44	51	0	0
4269.61352153448	4273	205	148	80	663	44	51	0	0
4273.21352614674	4273	205	148	80	663	44	51	0	0
4276.81353264494	4272	205	148	80	663	44	51	0	0
4280.41354405864	4272	205	148	80	663	44	51	0	0
4284.01354767779	4271	205	148	80	663	44	51	0	0
4287.61357483009	4270	205	148	80	663	44	51	0	0
4291.21357963545	4270	205	148	80	663	44	51	0	0
4294.81356185931	4270	205	148	80	663	44	51	0	0
4298.41359519399	4269	205	148	80	663	44	51	0	0
4302.01360393853	4268	205	148	80	663	44	51	0	0
4305.61362528551	4268	205	148	80	663	44	51	0	0
4309.21363355574	4267	205	148	80	663	44	51	0	0
4312.81363742588	4267	205	148	80	663	44	51	0	0
4316.41362424127	4266	205	148	80	663	44	51	0	0
4320.01366028347	4266	205	148	80	663	44	51	0	0
4323.61365908157	4266	205	148	80	663	44	51	0	0
4327.213680565	4265	205	148	80	663	44	51	0	0
4330.81368547883	4264	205	148	80	663	44	51	0	0
4334.4137003433	4263	204	148	80	663	44	51	0	0
4338.01369155989	4261	204	148	80	663	44	51	0	0
4341.61373179358	4261	204	148	80	663	44	51	0	0
4345.21372860649	4261	204	148	80	663	44	51	0	0
4348.81372610925	4261	204	148	80	663	44	51	0	0
4352.41376822418	4261	204	148	80	663	44	51	0	0
4356.01380067954	4260	204	148	80	663	44	51	0	0
4359.61381367686	4260	204	148	80	663	44	51	0	0
4363.21382984087	4260	204	148	80	663	44	51	0	0
4366.81382224358	4260	204	148	80	663	44	51	0	0
4370.41385522291	4260	204	148	80	663	44	51	0	0
4374.01386443141	4260	204	148	80	663	44	51	0	0
4377.61387283873	4260	204	148	80	663	44	51	0	0
4381.21387490475	4260	204	148	80	663	44	51	0	0
4384.8138411238	4260	204	148	80	663	44	51	0	0
4388.41389924243	4258	204	148	80	663	44	51	0	0
4392.01392582405	4258	204	148	80	663	44	51	0	0
4395.61395122078	4256	203	148	80	662	44	51	0	0
4399.21395869599	4255	203	148	80	662	44	51	0	0
4402.81398433855	4254	203	148	80	662	44	51	0	0
4406.41398794087	4254	203	148	80	662	44	51	0	0
4410.01401235326	4254	203	148	80	662	44	51	0	0
4413.61400563432	4254	203	148	80	662	44	51	0	0
4417.21402704798	4253	203	148	80	662	44	51	0	0
4420.81402079976	4253	203	148	80	662	44	50	0	0
4424.41403506581	4253	203	148	80	662	44	50	0	0
4428.01403856473	4252	203	148	80	662	44	50	0	0
4431.61404661245	4252	203	148	80	662	44	50	0	0
4435.21404877869	4251	203	148	80	662	44	50	0	0
4438.81405059797	4251	203	148	80	662	44	50	0	0
4442.41405558971	4250	203	148	80	662	44	50	0	0
4446.014027595	4250	203	148	80	662	44	50	0	0
4449.6140953612	4250	203	148	80	661	44	50	0	0
4453.2140794648	4249	203	148	80	661	44	50	0	0
4456.81410707046	4247	203	148	80	661	44	50	0	0
4460.41411183363	4246	203	148	80	661	44	50	0	0
4464.01411557322	4246	203	147	80	661	44	50	0	0
4467.61411831768	4246	203	147	80	661	43	50	0	0
4471.2141339305	4246	203	147	80	660	43	49	0	0
4474.81414054729	4246	203	147	80	660	43	49	0	0
4478.41412300679	4245	203	147	80	660	43	49	0	0
4482.01414221879	4245	203	147	80	660	43	49	0	0
4485.61414418545	4242	203	147	80	660	43	49	0	0
4489.21419589908	4242	203	147	80	660	43	49	0	0
4492.81419991695	4242	203	147	80	660	43	49	0	0
4496.41420976665	4242	203	147	80	660	43	49	0	0
4500.01421601217	4242	203	147	80	660	43	49	0	0
4503.61418790365	4241	203	147	80	660	43	49	0	0
4507.21421623042	4238	203	147	80	660	43	49	0	0
4510.81421242142	4237	203	147	80	660	43	49	0	0
4514.41423523144	4237	203	147	80	660	43	49	0	0
4518.01425142639	4236	203	147	80	660	43	49	0	0
4521.61425730654	4235	203	147	80	660	43	49	0	0
4525.21426502351	4235	203	147	80	660	43	49	0	0
4528.81426521323	4235	203	147	80	660	43	49	0	0
4532.4142575228	4234	203	147	80	660	43	49	0	0
4536.01425982702	4234	203	147	80	660	43	49	0	0
4539.61426874092	4234	203	147	80	660	43	49	0	0
4543.21426644515	4234	203	147	80	660	43	49	0	0
4546.81426976448	4233	203	147	80	660	43	49	0	0
4550.41429393438	4233	203	147	80	660	43	49	0	0
4554.01430796983	4232	203	147	80	660	43	49	0	0
4557.61431247354	4230	203	147	80	660	43	49	0	0
4561.21433068732	4230	203	147	80	660	43	49	0	0
4564.81432423715	4229	203	147	80	660	43	49	0	0
4568.41431649322	4228	203	147	80	660	43	49	0	0
4572.01433778853	4227	203	147	80	660	43	49	0	0
4575.61432745707	4227	203	147	80	660	43	49	0	0
4579.21435489902	4227	203	147	80	660	43	49	0	0
4582.81433544373	4227	203	147	80	660	42	49	0	0
4586.41435757914	4227	203	147	80	660	42	49	0	0
4590.01435241033	4227	203	147	80	660	42	49	0	0
4593.61436995784	4226	203	147	80	660	42	49	0	0
4597.21439197637	4226	203	147	80	660	42	49	0	0
4600.81436349168	4225	203	147	80	660	42	49	0	0
4604.41438595065	4224	203	147	80	660	42	49	0	0
4608.01442050866	4223	203	147	80	660	42	49	0	0
4611.61442511884	4222	203	147	80	660	42	49	0	0
4615.21443310261	4219	203	147	80	660	42	49	0	0
4618.81444691218	4219	203	147	80	660	42	49	0	0
4622.41444275071	4218	203	147	80	660	42	49	0	0
4626.01445726959	4218	203	147	80	660	42	49	0	0
4629.61446105697	4217	203	147	80	660	42	49	0	0
4633.21446494047	4217	203	147	80	660	42	49	0	0
4636.81447335175	4217	203	147	80	660	42	49	0	0
4640.41447577124	4217	203	147	80	660	42	49	0	0
4644.01449446011	4217	203	147	80	660	42	49	0	0
4647.61450258775	4217	203	147	80	660	42	49	0	0
4651.21450966882	4217	203	147	80	660	42	49	0	0
4654.81454728045	4217	203	147	80	660	42	49	0	0
4658.41456584561	4215	203	147	80	660	42	49	0	0
4662.01457225132	4213	203	147	80	660	42	49	0	0
4665.61457753153	4213	203	147	80	660	42	49	0	0
4669.21457287583	4212	203	147	80	660	42	49	0	0
4672.81458347442	4211	203	147	80	660	42	49	0	0
4676.41458888604	4210	203	147	80	660	42	49	0	0
4680.01458950219	4209	203	147	80	660	42	49	0	0
4683.61460546928	4207	203	147	80	660	42	49	0	0
4687.21459243656	4206	203	147	80	660	42	49	0	0
4690.81460586866	4205	203	147	80	659	42	49	0	0
4694.4146100094	4203	203	147	80	659	42	49	0	0
4698.01463843326	4202	203	147	80	659	42	49	0	0
4701.61465472264	4202	203	147	80	659	42	49	0	0
4705.21464473073	4201	203	147	80	659	42	49	0	0
4708.81467510339	4199	203	147	80	659	42	49	0	0
4712.41465269919	4199	203	147	80	659	42	49	0	0
4716.01467623025	4199	203	147	80	659	42	49	0	0
4719.61468745275	4199	203	147	80	659	42	49	0	0
4723.21469645789	4199	203	147	80	659	42	49	0	0
4726.8146949184	4198	203	147	80	659	42	49	0	0
4730.41471293382	4198	203	147	80	659	42	49	0	0
4734.01470108746	4198	202	147	80	659	42	49	0	0
4737.61472761523	4198	202	147	80	659	42	49	0	0
4741.21474567404	4197	202	147	80	659	42	49	0	0
4744.81474795923	4197	202	147	80	659	42	49	0	0
4748.41473308965	4194	202	147	80	659	42	49	0	0
4752.0147629225	4192	202	147	80	659	42	49	0	0
4755.61476746127	4192	202	147	80	659	42	49	0	0
4759.21476898285	4192	202	147	80	659	42	49	0	0
4762.81480289343	4191	202	147	80	659	42	49	0	0
4766.41480727888	4191	202	147	80	659	42	49	0	0
4770.0148118464	4190	202	147	80	659	42	49	0	0
4773.61480313006	4190	202	147	80	659	42	49	0	0
4777.21481102755	4190	202	147	80	659	42	49	0	0
4780.81481607322	4188	202	147	80	659	42	49	0	0
4784.41481554421	4188	202	147	80	659	42	49	0	0
4788.01483512103	4187	202	147	80	659	42	49	0	0
4791.61485045879	4187	202	147	80	659	42	49	0	0
4795.21485236296	4187	202	147	80	659	42	49	0	0
4798.81483415245	4187	202	147	80	659	42	49	0	0
4802.41487561281	4187	202	147	80	659	42	49	0	0
4806.01486923477	4187	202	147	80	659	42	49	0	0
4809.61489130752	4185	202	147	80	659	42	49	0	0
4813.21489128738	4184	202	147	80	659	42	49	0	0
4816.81488452839	4184	202	147	80	659	42	49	0	0
4820.41489644567	4184	202	147	80	659	42	49	0	0
4824.01490620869	4184	202	147	80	659	42	49	0	0
4827.61491840216	4184	202	147	80	659	42	49	0	0
4831.21492450111	4184	202	147	80	659	42	49	0	0
4834.81492606998	4184	202	147	80	659	42	49	0	0
4838.41492713222	4184	202	147	80	658	42	49	0	0
4842.01493721122	4184	202	147	80	657	42	49	0	0
4845.61494289546	4184	201	147	80	656	42	49	0	0
4849.21494892979	4184	201	147	80	656	42	49	0	0
4852.81495357351	4183	201	147	80	656	42	49	0	0
4856.41495443268	4183	201	147	80	656	42	49	0	0
4860.01497418196	4183	201	147	80	656	42	49	0	0
4863.61497209672	4182	201	147	80	656	42	49	0	0
4867.21496678617	4181	201	147	80	656	42	49	0	0
4870.81496835587	4180	201	147	80	656	42	49	0	0
4874.41498770674	4180	201	147	80	656	42	49	0	0
4878.01493659345	4179	201	147	80	656	42	49	0	0
4881.61501323756	4178	201	147	80	656	42	49	0	0
4885.215006737	4178	201	147	80	656	42	49	0	0
4888.81501643463	4175	201	147	80	656	42	49	0	0
4892.41502046141	4175	201	147	80	656	42	49	0	0
4896.01504020788	4175	201	147	80	656	42	49	0	0
4899.61505784791	4174	201	147	80	656	42	49	0	0
4903.21504376406	4174	201	147	80	656	42	49	0	0
4906.81506733037	4174	201	147	80	655	42	49	0	0
4910.41507518449	4173	201	147	80	655	42	49	0	0
4914.01507902447	4172	201	147	80	655	42	49	0	0
4917.61508991259	4172	201	147	80	655	42	49	0	0
4921.21508962539	4172	201	147	80	655	42	49	0	0
4924.81509521719	4172	201	147	80	655	42	49	0	0
4928.41509602432	4172	201	147	80	655	42	49	0	0
4932.01509784153	4172	201	147	80	655	42	49	0	0
4935.61511048569	4171	201	147	80	655	42	49	0	0
4939.21511524879	4170	201	147	80	655	42	49	0	0
4942.81513600972	4170	201	147	80	655	42	49	0	0
4946.41514577555	4168	201	147	80	655	42	49	0	0
4950.01514162236	4168	201	147	80	655	42	49	0	0
4953.61515990159	4167	201	147	80	655	42	49	0	0
4957.21515752812	4167	201	147	80	655	42	49	0	0
4960.81516466372	4167	201	147	80	655	42	49	0	0
4964.41516537214	4167	201	147	80	655	42	49	0	0
4968.01517697717	4165	201	147	80	655	42	49	0	0
4971.6151807147	4165	201	147	80	654	42	49	0	0
4975.21517842693	4165	201	147	80	654	42	49	0	0
4978.81519035438	4165	201	147	80	654	42	49	0	0
4982.41518948785	4165	201	147	80	654	42	49	0	0
4986.01518513844	4164	201	147	80	654	42	49	0	0
4989.6151989025	4163	201	147	80	654	42	49	0	0
4993.21520236727	4162	201	147	80	654	42	49	0	0
4996.81520318015	4161	201	147	80	654	42	49	0	0
5000.41522666647	4160	201	147	80	654	42	49	0	0
5004.0152292107	4160	201	147	80	654	42	49	0	0
5007.61524933769	4160	201	147	80	654	42	49	0	0
5011.21525225107	4160	201	147	80	654	42	49	0	0
5014.81523380222	4160	201	147	80	654	42	49	0	0
5018.41524922879	4160	201	147	80	654	42	49	0	0
5022.01526597145	4160	201	146	80	654	42	49	0	0
5025.6152790617	4159	201	146	80	654	42	49	0	0
5029.21528564224	4158	201	146	80	654	42	49	0	0
5032.81524144062	4158	201	146	80	654	42	49	0	0
5036.41524942321	4158	201	146	80	654	42	49	0	0
5040.01528690248	4158	200	146	80	654	42	49	0	0
5043.6153039652	4158	200	146	80	654	42	49	0	0
5047.21530108802	4158	200	146	80	654	42	49	0	0
5050.81530608095	4156	200	146	80	654	42	49	0	0
5054.41531820731	4155	200	146	80	654	42	49	0	0
5058.01531423519	4155	200	146	80	654	42	49	0	0
5061.61534465937	4154	200	146	80	654	42	49	0	0
5065.21535318694	4153	200	146	80	654	42	49	0	0
5068.81536246954	4152	200	146	80	654	42	49	0	0
5072.41537332594	4152	200	146	80	654	42	49	0	0
5076.01537523832	4151	200	146	80	654	42	49	0	0
5079.61539267141	4150	200	146	80	654	42	49	0	0
5083.21540013151	4150	200	146	80	654	42	49	0	0
5086.81540960047	4150	200	146	80	654	42	49	0	0
5090.41540897377	4149	200	146	80	654	42	49	0	0
5094.01541402713	4149	200	146	80	654	42	49	0	0
5097.61542342547	4149	200	146	80	654	42	49	0	0
5101.21544496161	4149	200	146	80	654	42	49	0	0
5104.81546240742	4147	200	146	80	654	42	49	0	0
5108.41547887174	4147	200	146	80	654	42	49	0	0
5112.01548957361	4147	200	146	80	654	42	49	0	0
5115.61549140111	4147	200	146	80	654	42	49	0	0
5119.21552143536	4147	200	146	80	654	42	49	0	0
5122.8155223818	4147	200	146	80	654	42	49	0	0
5126.4155238813	4146	200	146	80	654	42	49	0	0
5130.01553434755	4146	200	146	80	654	42	49	0	0
5133.61556056259	4146	200	146	80	654	42	49	0	0
5137.21556370058	4145	200	146	80	654	42	49	0	0
5140.81556093586	4145	200	146	80	654	42	49	0	0
5144.41557278995	4144	200	146	80	654	42	49	0	0
5148.01558998726	4142	200	146	80	654	42	49	0	0
5151.61558786089	4141	200	146	80	654	42	49	0	0
5155.21559750184	4141	200	146	80	654	42	49	0	0
5158.81560236838	4141	200	146	80	654	42	49	0	0
5162.41559507418	4141	200	146	80	654	42	49	0	0
5166.0156285233	4140	200	146	80	654	42	49	0	0
5169.61564128476	4139	200	146	80	654	42	49	0	0
5173.21562986195	4139	200	146	80	654	42	49	0	0
5176.8156581583	4139	200	146	80	654	42	49	0	0
5180.41566095555	4139	199	146	80	654	42	49	0	0
5184.01569588604	4139	199	146	80	654	42	49	0	0
5187.61569615371	4139	199	146	80	654	42	49	0	0
5191.2156885384	4138	199	146	80	654	42	49	0	0
5194.81570623572	4137	199	146	80	654	42	48	0	0
5198.41572042868	4136	199	146	80	654	42	48	0	0
5202.01573910896	4136	199	146	80	654	42	48	0	0
5205.61574043954	4136	199	146	80	654	42	48	0	0
5209.21575402655	4136	199	146	80	654	42	48	0	0
5212.81575712842	4135	199	146	80	654	42	48	0	0
5216.41575107343	4135	199	146	80	654	42	48	0	0
5220.0157605583	4135	199	146	80	654	42	48	0	0
5223.61576584422	4135	199	146	80	654	42	48	0	0
5227.21577172968	4134	199	146	80	654	42	48	0	0
5230.81579952299	4134	199	146	80	654	42	48	0	0
5234.41581498349	4134	199	146	80	654	42	48	0	0
5238.01581422718	4133	199	146	80	654	42	48	0	0
5241.6158320499	4133	199	146	80	654	42	48	0	0
5245.21585052011	4132	199	146	80	654	42	48	0	0
5248.81584949792	4132	199	146	80	654	42	48	0	0
5252.41586094977	4130	199	146	80	654	42	48	0	0
5256.01588420064	4130	199	146	80	654	42	48	0	0
5259.61587217725	4130	199	146	80	654	42	48	0	0
5263.21590922881	4129	199	146	80	654	42	48	0	0
5266.81589926194	4128	199	146	80	654	42	48	0	0
5270.41592092146	4128	199	146	80	654	42	48	0	0
5274.01593501594	4128	199	146	80	654	42	48	0	0
5277.61594779966	4128	199	146	80	654	42	48	0	0
5281.21596061816	4128	199	146	80	654	42	48	0	0
5284.81593082289	4128	199	146	80	654	42	48	0	0
5288.41596265262	4128	199	146	80	654	42	48	0	0
5292.01599045907	4128	199	146	80	654	42	48	0	0
5295.61599788224	4128	198	146	80	654	42	48	0	0
5299.21598803406	4126	198	146	80	654	42	48	0	0
5302.81600076048	4124	198	146	80	654	42	48	0	0
5306.41603413273	4124	198	146	80	654	42	48	0	0
5310.01603595657	4124	198	146	80	654	42	48	0	0
5313.61605103451	4124	198	146	80	654	42	48	0	0
5317.21604356873	4123	198	146	80	653	42	48	0	0
5320.81604541579	4123	198	146	80	653	42	48	0	0
5324.41604627924	4123	198	146	80	653	42	48	0	0
5328.01606304082	4122	198	146	80	653	42	48	0	0
5331.61605009689	4121	198	146	80	653	42	48	0	0
5335.21606223875	4121	198	146	80	653	42	48	0	0
5338.81607499246	4120	198	146	80	653	42	48	0	0
5342.41609605012	4119	198	146	80	653	42	48	0	0
5346.01609030591	4119	198	146	80	653	42	48	0	0
5349.6161196494	4119	198	146	80	653	42	48	0	0
5353.2161260221	4115	198	146	80	653	42	48	0	0
5356.81612060577	4115	198	146	80	653	42	48	0	0
5360.41613210387	4115	198	146	80	653	42	48	0	0
5364.01615268711	4114	198	146	80	653	42	48	0	0
5367.61613558742	4114	198	146	80	653	42	48	0	0
5371.21615531081	4114	198	146	80	653	42	48	0	0
5374.81616332648	4114	198	146	80	653	42	48	0	0
5378.41616570192	4113	198	146	80	653	42	48	0	0
5382.01616174207	4112	198	146	80	653	42	48	0	0
5385.61617205855	4112	198	146	80	653	42	48	0	0
5389.21617267648	4112	198	146	80	653	42	48	0	0
5392.81617868286	4112	198	146	80	653	42	48	0	0
5396.41617987901	4111	198	146	80	653	42	48	0	0
5400.01617845802	4111	198	146	80	653	42	48	0	0
5403.61617705164	4111	198	146	80	653	42	48	0	0
5407.21619168662	4111	198	146	80	653	42	48	0	0
5410.8162146456	4110	197	146	80	653	42	48	0	0
5414.41622613349	4110	197	146	80	653	42	48	0	0
5418.01624376936	4109	197	146	80	653	42	48	0	0
5421.61627925389	4109	197	146	80	653	42	48	0	0
5425.2162911695	4109	197	146	80	653	42	48	0	0
5428.81628868756	4108	197	146	80	653	42	48	0	0
5432.41630029215	4107	197	146	80	653	42	48	0	0
5436.01629763521	4107	197	146	80	653	42	48	0	0
5439.61630975818	4107	197	146	80	653	42	48	0	0
5443.21631984777	4106	197	146	80	653	42	48	0	0
5446.81632682833	4106	197	146	80	653	42	48	0	0
5450.41633681162	4105	197	146	80	653	42	48	0	0
5454.01633816484	4105	197	146	80	653	42	48	0	0
5457.61636086816	4105	197	146	80	653	42	48	0	0
5461.21636384814	4104	197	146	80	653	42	48	0	0
5464.81640109163	4104	197	146	80	653	42	48	0	0
5468.41641062697	4104	197	146	80	652	42	48	0	0
5472.01640568851	4104	197	146	80	652	42	48	0	0
5475.61641831054	4103	197	146	80	652	42	48	0	0
5479.21641753134	4103	197	146	80	652	42	48	0	0
5482.81643568412	4101	197	146	80	652	42	48	0	0
5486.41643603201	4100	197	146	80	652	42	48	0	0
5490.01643355242	4100	197	146	80	652	42	48	0	0
5493.61643516145	4098	197	146	80	651	42	48	0	0
5497.21646347062	4098	196	146	80	650	42	48	0	0
5500.81644259685	4098	196	146	80	650	42	48	0	0
5504.4164872166	4098	195	146	80	650	42	48	0	0
5508.01651454135	4098	195	146	80	650	42	48	0	0
5511.61651673681	4098	195	146	80	650	42	48	0	0
5515.21653562283	4097	195	146	80	650	42	48	0	0
5518.81654695766	4097	195	146	80	650	42	48	0	0
5522.41654373826	4097	195	146	80	650	42	48	0	0
5526.01654322179	4096	195	146	80	650	42	48	0	0
5529.61655946412	4096	195	146	80	650	42	48	0	0
5533.21656843152	4096	195	146	80	650	42	48	0	0
5536.81657038969	4096	194	146	80	650	42	48	0	0
5540.41657172219	4096	193	146	80	650	42	48	0	0
5544.01656843263	4096	193	146	80	650	42	48	0	0
5547.61657416766	4094	193	146	80	650	42	48	0	0
5551.21658465742	4094	193	146	80	650	42	48	0	0
5554.81658818368	4094	193	146	80	650	42	47	0	0
5558.41660298119	4094	193	146	80	650	42	47	0	0
5562.01660995847	4092	193	146	80	650	42	47	0	0
5565.61661214258	4092	193	146	80	650	42	47	0	0
5569.21661607999	4092	193	146	80	650	42	47	0	0
5572.81658775749	4091	193	146	80	650	42	47	0	0
5576.41661882039	4091	193	146	80	650	42	47	0	0
5580.01662735213	4090	193	146	80	650	42	47	0	0
5583.61662976847	4089	193	146	80	650	42	47	0	0
5587.21665928664	4089	193	146	80	650	42	47	0	0
5590.81663493207	4089	192	146	80	650	42	47	0	0
5594.41666467961	4087	192	146	80	650	42	47	0	0
5598.01666419754	4086	192	146	80	650	42	47	0	0
5601.61667162316	4086	192	146	80	650	42	47	0	0
5605.2166772789	4086	192	146	80	650	42	47	0	0
5608.81667719817	4085	192	146	80	650	42	47	0	0
5612.41668177992	4083	192	146	80	650	42	47	0	0
5616.01668987	4083	192	146	80	650	42	47	0	0
5619.61670552453	4083	192	146	80	650	42	47	0	0
5623.21670633451	4082	192	146	80	650	42	47	0	0
5626.81671437673	4082	192	146	80	650	42	47	0	0
5630.41672523042	4082	192	146	80	650	42	47	0	0
5634.0167215082	4082	192	146	80	650	42	47	0	0
5637.61673717969	4082	192	146	80	650	42	47	0	0
5641.21672124136	4082	192	146	80	650	42	47	0	0
5644.81675373758	4081	192	146	80	650	42	47	0	0
5648.41676075778	4081	192	146	80	650	42	47	0	0
5652.01679742997	4081	192	146	80	650	42	47	0	0
5655.61680827096	4080	192	146	80	650	42	47	0	0
5659.21681089581	4080	192	146	80	650	42	47	0	0
5662.81680810932	4080	192	146	80	650	42	47	0	0
5666.4168100852	4079	192	146	80	650	42	47	0	0
5670.01683276047	4078	192	146	80	650	42	47	0	0
5673.61682784689	4078	192	146	80	650	42	47	0	0
5677.21682735968	4078	192	146	80	650	42	47	0	0
5680.81684072527	4078	192	146	80	650	42	47	0	0
5684.41684182849	4078	192	146	80	650	42	47	0	0
5688.01685327708	4078	192	146	80	650	42	47	0	0
5691.61685913524	4077	192	146	80	650	42	47	0	0
5695.21686595174	4077	192	146	80	650	42	47	0	0
5698.81687394056	4076	192	146	80	650	42	47	0	0
5702.41687130901	4076	192	146	80	650	42	46	0	0
5706.01688644123	4076	192	146	80	650	42	46	0	0
5709.61686183937	4075	192	146	80	650	42	46	0	0
5713.21690311304	4074	192	146	80	650	42	46	0	0
5716.816884885	4074	192	146	80	650	42	46	0	0
5720.41689601255	4074	192	146	80	650	42	46	0	0
5724.01693028303	4074	192	146	80	650	42	46	0	0
5727.61693139633	4074	192	146	80	650	42	46	0	0
5731.21693906216	4072	192	146	80	650	42	46	0	0
5734.8169678546	4072	192	146	80	650	42	46	0	0
5738.4169748551	4072	192	146	80	650	42	46	0	0
5742.01698799002	4072	192	146	80	650	42	46	0	0
5745.61700875852	4072	192	146	80	650	42	46	0	0
5749.21701465092	4071	192	146	80	650	42	45	0	0
5752.81697497168	4070	192	146	80	650	42	45	0	0
5756.41700834869	4069	191	146	80	650	42	45	0	0
5760.01702956122	4069	191	146	80	650	42	45	0	0
5763.61704767903	4069	191	146	80	650	42	45	0	0
5767.21703580091	4069	191	146	80	649	42	45	0	0
5770.817052267	4068	191	146	80	649	42	45	0	0
5774.41704641316	4068	191	146	80	649	42	45	0	0
5778.01706778213	4068	191	146	80	649	42	45	0	0
5781.61705731179	4065	191	146	80	649	42	45	0	0
5785.21710052776	4065	191	146	80	649	42	45	0	0
5788.81710903777	4064	191	146	80	649	42	45	0	0
5792.41712475923	4064	191	146	80	649	42	45	0	0
5796.01719259627	4064	191	146	80	649	42	45	0	0
5799.61719944297	4064	191	146	80	649	42	45	0	0
5803.21721786402	4063	191	146	80	649	42	45	0	0
5806.81722193056	4063	190	146	80	649	42	45	0	0
5810.41723419124	4063	190	146	80	649	42	45	0	0
5814.01720750628	4062	190	146	80	649	42	45	0	0
5817.61724752661	4061	190	146	80	649	42	45	0	0
5821.21725995183	4060	190	146	80	649	42	45	0	0
5824.81726010227	4059	190	146	80	649	42	45	0	0
5828.41725857728	4058	190	146	80	649	42	45	0	0
5832.0172937298	4058	190	146	80	649	42	45	0	0
5835.61730367757	4058	190	146	80	649	42	45	0	0
5839.21731419882	4058	190	146	80	649	42	45	0	0
